Sample:float,Data:float
"124586.0","4.2724609375E-4"
"124587.0","4.2724609375E-4"
"124588.0","4.2724609375E-4"
"124589.0","4.2724609375E-4"
"124590.0","0.00189208984375"
"124591.0","4.2724609375E-4"
"124592.0","0.00238037109375"
"124593.0","4.2724609375E-4"
"124594.0","0.00238037109375"
"124595.0","9.1552734375E-4"
"124596.0","0.00140380859375"
"124597.0","0.00189208984375"
"124598.0","9.1552734375E-4"
"124599.0","0.00286865234375"
"124600.0","9.1552734375E-4"
"124601.0","0.00286865234375"
"124602.0","0.00140380859375"
"124603.0","0.00189208984375"
"124604.0","0.00238037109375"
"124605.0","9.1552734375E-4"
"124606.0","-0.03131103515625"
"124607.0","-0.11138916015625"
"124608.0","-0.10992431640625"
"124609.0","-0.10943603515625"
"124610.0","-0.10748291015625"
"124611.0","-0.10699462890625"
"124612.0","-0.10260009765625"
"124613.0","-0.10504150390625"
"124614.0","-0.10113525390625"
"124615.0","-0.10211181640625"
"124616.0","-0.10015869140625"
"124617.0","-0.09967041015625"
"124618.0","-0.09820556640625"
"124619.0","-0.09967041015625"
"124620.0","-0.09722900390625"
"124621.0","-0.09918212890625"
"124622.0","-0.10015869140625"
"124623.0","-0.10162353515625"
"124624.0","-0.10064697265625"
"124625.0","-0.10113525390625"
"124626.0","-0.10211181640625"
"124627.0","-0.10113525390625"
"124628.0","-0.10357666015625"
"124629.0","-0.10455322265625"
"124630.0","-0.10650634765625"
"124631.0","-0.10797119140625"
"124632.0","-0.11090087890625"
"124633.0","-0.10992431640625"
"124634.0","-0.11236572265625"
"124635.0","-0.10845947265625"
"124636.0","-0.10797119140625"
"124637.0","-0.10552978515625"
"124638.0","-0.10455322265625"
"124639.0","-0.10162353515625"
"124640.0","-0.10113525390625"
"124641.0","-0.09918212890625"
"124642.0","-0.10015869140625"
"124643.0","-0.09918212890625"
"124644.0","-0.09722900390625"
"124645.0","-0.09722900390625"
"124646.0","-0.09722900390625"
"124647.0","-0.09771728515625"
"124648.0","-0.09527587890625"
"124649.0","-0.09527587890625"
"124650.0","-0.09674072265625"
"124651.0","-0.09625244140625"
"124652.0","-0.09820556640625"
"124653.0","-0.09820556640625"
"124654.0","-0.10064697265625"
"124655.0","-0.10308837890625"
"124656.0","-0.10211181640625"
"124657.0","-0.10406494140625"
"124658.0","-0.10552978515625"
"124659.0","-0.10699462890625"
"124660.0","-0.11187744140625"
"124661.0","0.00238037109375"
"124662.0","0.00140380859375"
"124663.0","0.00335693359375"
"124664.0","0.00238037109375"
"124665.0","0.00335693359375"
"124666.0","0.00238037109375"
"124667.0","0.00140380859375"
"124668.0","0.00238037109375"
"124669.0","0.00189208984375"
"124670.0","0.00189208984375"
"124671.0","0.00189208984375"
"124672.0","0.00140380859375"
"124673.0","0.00238037109375"
"124674.0","9.1552734375E-4"
"124675.0","0.00140380859375"
"124676.0","0.00140380859375"
"124677.0","4.2724609375E-4"
"124678.0","0.00189208984375"
"124679.0","0.00140380859375"
"124680.0","0.00140380859375"
"124681.0","0.00189208984375"
"124682.0","4.2724609375E-4"
"124683.0","0.00189208984375"
"124684.0","9.1552734375E-4"
"124685.0","0.00189208984375"
"124686.0","4.2724609375E-4"
"124687.0","9.1552734375E-4"
"124688.0","0.10540771484375"
"124689.0","0.10101318359375"
"124690.0","0.10101318359375"
"124691.0","0.09759521484375"
"124692.0","0.09661865234375"
"124693.0","0.09466552734375"
"124694.0","0.09466552734375"
"124695.0","0.09515380859375"
"124696.0","0.09368896484375"
"124697.0","0.09320068359375"
"124698.0","0.09320068359375"
"124699.0","0.09173583984375"
"124700.0","0.09222412109375"
"124701.0","0.09368896484375"
"124702.0","0.09222412109375"
"124703.0","0.09320068359375"
"124704.0","0.09466552734375"
"124705.0","0.09466552734375"
"124706.0","0.09710693359375"
"124707.0","0.09759521484375"
"124708.0","0.10003662109375"
"124709.0","0.10052490234375"
"124710.0","0.10198974609375"
"124711.0","0.10491943359375"
"124712.0","0.10687255859375"
"124713.0","0.11077880859375"
"124714.0","0.11224365234375"
"124715.0","0.10589599609375"
"124716.0","0.10247802734375"
"124717.0","0.10052490234375"
"124718.0","0.09954833984375"
"124719.0","0.09857177734375"
"124720.0","0.09954833984375"
"124721.0","0.09759521484375"
"124722.0","0.09613037109375"
"124723.0","0.09710693359375"
"124724.0","0.09613037109375"
"124725.0","0.09808349609375"
"124726.0","0.09661865234375"
"124727.0","0.09661865234375"
"124728.0","0.09661865234375"
"124729.0","0.09710693359375"
"124730.0","0.09808349609375"
"124731.0","0.09808349609375"
"124732.0","0.10003662109375"
"124733.0","0.10052490234375"
"124734.0","0.10296630859375"
"124735.0","0.10443115234375"
"124736.0","0.10638427734375"
"124737.0","0.10931396484375"
"124738.0","0.10980224609375"
"124739.0","0.11419677734375"
"124740.0","0.08148193359375"
"124741.0","0.00140380859375"
"124742.0","0.00140380859375"
"124743.0","4.2724609375E-4"
"124744.0","4.2724609375E-4"
"124745.0","0.00140380859375"
"124746.0","4.2724609375E-4"
"124747.0","0.00140380859375"
"124748.0","9.1552734375E-4"
"124749.0","4.2724609375E-4"
"124750.0","0.00140380859375"
"124751.0","4.2724609375E-4"
"124752.0","0.00286865234375"
"124753.0","0.00140380859375"
"124754.0","0.00189208984375"
"124755.0","9.1552734375E-4"
"124756.0","0.00189208984375"
"124757.0","4.2724609375E-4"
"124758.0","0.00189208984375"
"124759.0","0.00140380859375"
"124760.0","0.00140380859375"
"124761.0","9.1552734375E-4"
"124762.0","0.00189208984375"
"124763.0","0.00189208984375"
"124764.0","0.00140380859375"
"124765.0","0.00238037109375"
"124766.0","0.00140380859375"
"124767.0","0.00189208984375"
"124768.0","4.2724609375E-4"
"124769.0","-0.11822509765625"
"124770.0","-0.11090087890625"
"124771.0","-0.10992431640625"
"124772.0","-0.10748291015625"
"124773.0","-0.10504150390625"
"124774.0","-0.10455322265625"
"124775.0","-0.10308837890625"
"124776.0","-0.10113525390625"
"124777.0","-0.10260009765625"
"124778.0","-0.10015869140625"
"124779.0","-0.09918212890625"
"124780.0","-0.09967041015625"
"124781.0","-0.10015869140625"
"124782.0","-0.10162353515625"
"124783.0","-0.09869384765625"
"124784.0","-0.10064697265625"
"124785.0","-0.10064697265625"
"124786.0","-0.10113525390625"
"124787.0","-0.10162353515625"
"124788.0","-0.10260009765625"
"124789.0","-0.10504150390625"
"124790.0","-0.10455322265625"
"124791.0","-0.10797119140625"
"124792.0","-0.10650634765625"
"124793.0","-0.10797119140625"
"124794.0","-0.11090087890625"
"124795.0","-0.11090087890625"
"124796.0","-0.11041259765625"
"124797.0","-0.10797119140625"
"124798.0","-0.10699462890625"
"124799.0","-0.10552978515625"
