Sample:float,Data:float
"115448.0","6.103515625E-5"
"115449.0","-4.2724609375E-4"
"115450.0","6.103515625E-5"
"115451.0","6.103515625E-5"
"115452.0","-4.2724609375E-4"
"115453.0","-4.2724609375E-4"
"115454.0","-9.1552734375E-4"
"115455.0","-9.1552734375E-4"
"115456.0","-0.00140380859375"
"115457.0","-9.1552734375E-4"
"115458.0","-9.1552734375E-4"
"115459.0","-9.1552734375E-4"
"115460.0","-4.2724609375E-4"
"115461.0","6.103515625E-5"
"115462.0","-4.2724609375E-4"
"115463.0","-4.2724609375E-4"
"115464.0","-0.00140380859375"
"115465.0","-0.00140380859375"
"115466.0","6.103515625E-5"
"115467.0","-9.1552734375E-4"
"115468.0","-4.2724609375E-4"
"115469.0","-9.1552734375E-4"
"115470.0","6.103515625E-5"
"115471.0","0.10797119140625"
"115472.0","0.10943603515625"
"115473.0","0.10552978515625"
"115474.0","0.10552978515625"
"115475.0","0.10308837890625"
"115476.0","0.10260009765625"
"115477.0","0.10015869140625"
"115478.0","0.10015869140625"
"115479.0","0.09869384765625"
"115480.0","0.09820556640625"
"115481.0","0.09820556640625"
"115482.0","0.09771728515625"
"115483.0","0.09674072265625"
"115484.0","0.09722900390625"
"115485.0","0.09722900390625"
"115486.0","0.09625244140625"
"115487.0","0.09478759765625"
"115488.0","0.09674072265625"
"115489.0","0.09625244140625"
"115490.0","0.09674072265625"
"115491.0","0.09771728515625"
"115492.0","0.09869384765625"
"115493.0","0.09820556640625"
"115494.0","0.10113525390625"
"115495.0","0.10211181640625"
"115496.0","0.10406494140625"
"115497.0","0.10748291015625"
"115498.0","0.10601806640625"
"115499.0","0.10357666015625"
"115500.0","0.10064697265625"
"115501.0","0.09967041015625"
"115502.0","0.09722900390625"
"115503.0","0.09722900390625"
"115504.0","0.09478759765625"
"115505.0","0.09381103515625"
"115506.0","0.09283447265625"
"115507.0","0.09136962890625"
"115508.0","0.09283447265625"
"115509.0","0.09039306640625"
"115510.0","0.08990478515625"
"115511.0","0.09136962890625"
"115512.0","0.09039306640625"
"115513.0","0.08990478515625"
"115514.0","0.09088134765625"
"115515.0","0.09283447265625"
